2020년_ [기숙사 수용 현황 (대학)],,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기준연도,학교종류,설립구분,지역,상태,학교,재학생수(A),총 실수,수용가능인원(B),실제 수용 인원,,,"기숙사수용률
(C=B/Ax100)",기숙사 지원자 수(D),,,"입사 경쟁률
(E=D/B)","의무식
여부",구분,건물명,준공연도,1인실,,2인실,,3인실,,4인실 이상,
,,,,,,,,,학위과정,,비학위과정,,,,,,,,,,실수,기숙사비,실수,기숙사비,실수,기숙사비,실수,기숙사비
,,,,,,,,,내국인,외국인,외국인,,동일지역,타지역,합계,,,,,,,,,,,,,
2020,대학교,사립,경북,기존,경운대학교,"4,396",76,"1,511",0,0,0,34.4,13,345,358,0.9,X,직영(구내),학생생활관E동,2010,0,0,76,161.3,0,0,0,0
2020,대학교,사립,경북,기존,경운대학교,"4,396",15,"1,511",0,0,0,34.4,0,0,0,0.9,X,직영(구내),학사생활관E동,2000,0,0,15,0,0,0,0,0
2020,대학교,사립,경북,기존,경운대학교,"4,396",2,"1,511",0,0,0,34.4,0,0,0,0.9,X,임차,간호학생활관(남),2011,0,0,0,0,0,0,2,0
2020,대학교,사립,경북,기존,경운대학교,"4,396",15,"1,511",0,0,0,34.4,0,0,0,0.9,X,직영(구내),학사생활관A동,1998,0,0,15,0,0,0,0,0
2020,대학교,사립,경북,기존,경운대학교,"4,396",15,"1,511",0,0,0,34.4,0,0,0,0.9,X,직영(구내),학사생활관C동,1999,0,0,15,0,0,0,0,0
2020,대학교,사립,경북,기존,경운대학교,"4,396",15,"1,511",0,0,0,34.4,0,0,0,0.9,X,직영(구내),학사생활관D동,1998,0,0,15,0,0,0,0,0
2020,대학교,사립,경북,기존,경운대학교,"4,396",28,"1,511",0,0,0,34.4,0,0,0,0.9,X,직영(구외),나이팅게일관,2013,0,0,0,0,0,0,28,0
2020,대학교,사립,경북,기존,경운대학교,"4,396",83,"1,511",0,0,0,34.4,11,324,335,0.9,X,직영(구내),학생생활관A동,2000,0,0,50,136.1,33,128.6,0,0
2020,교육대학,국립,인천,기존,경인교육대학교,"1,346",95,530,190,0,0,39.4,0,322,322,1.5,X,직영(구내),제1생활관,1994,0,0,95,160.5,0,0,0,0
2020,교육대학,국립,인천,기존,경인교육대학교,"1,346",72,530,144,0,0,39.4,0,309,309,1.5,X,민자(BTL),제3생활관,2009,0,0,72,239.5,0,0,0,0
2020,교육대학,국립,인천,기존,경인교육대학교,"1,346",98,530,196,0,0,39.4,0,173,173,1.5,X,직영(구내),제2생활관,1999,0,0,98,160.5,0,0,0,0
2020,교육대학,국립,경기,기존,경인교육대학교 _제2캠퍼스,"1,373",52,712,312,0,0,51.9,0,486,486,1.6,X,직영(구내),예림1생활관,2006,0,0,0,0,0,0,52,170.5
2020,교육대학,국립,경기,기존,경인교육대학교 _제2캠퍼스,"1,373",200,712,400,0,0,51.9,0,659,659,1.6,X,민자(BTL),예림2생활관,2017,0,0,200,243.8,0,0,0,0
2020,대학교,사립,경북,기존,경일대학교,"7,098",266,"1,626",4,0,0,22.9,4,945,949,1.3,X,직영(구내),일청관,2013,0,0,266,242.7,0,0,0,0
2020,대학교,사립,경북,기존,경일대학교,"7,098",188,"1,626",0,21,13,22.9,2,567,569,1.3,X,직영(구내),목련관,2008,0,0,158,177.3,30,123.3,0,0
2020,대학교,사립,경북,기존,경일대학교,"7,098",52,"1,626",0,0,0,22.9,1,227,228,1.3,X,직영(구내),지성관,2003,0,0,0,0,2,128.2,50,128.2
2020,대학교,사립,경북,기존,경일대학교,"7,098",121,"1,626",52,21,84,22.9,2,345,347,1.3,X,직영(구내),웅비관,1999,0,0,1,111.8,0,0,120,111.8
2020,대학교,사립,경북,기존,경주대학교,777,210,341,179,0,0,43.9,179,0,179,0.5,O,직영(구내),원석생활관,2004,79,218.6,131,165,0,0,0,0
2020,대학교,사립,서울,기존,경희대학교,"28,793",216,"5,943",14,107,0,20.6,0,439,439,1.4,X,직영(구내),세화원,2005,0,0,216,248.9,0,0,0,0
2020,대학교,사립,서울,기존,경희대학교,"28,793",463,"5,943",926,0,0,20.6,1,"2,032","2,033",1.4,X,행복기숙사,행복기숙사-아름원,2017,0,0,463,211,0,0,0,0
2020,대학교,사립,서울,기존,경희대학교,"28,793",41,"5,943",74,0,0,20.6,0,182,182,1.4,X,행복기숙사,행복기숙사B동(이문동),2013,8,267,33,211,0,0,0,0
2020,대학교,사립,서울,기존,경희대학교,"28,793",33,"5,943",61,0,0,20.6,0,60,60,1.4,X,직영(구내),세진원,2009,5,570.5,28,268,0,0,0,0
2020,대학교,사립,서울,기존,경희대학교,"28,793",16,"5,943",25,0,0,20.6,15,10,25,1.4,X,임차,고시반 기숙사(정경대),2004,2,63.6,10,63.6,4,63.6,0,0
2020,대학교,사립,서울,기존,경희대학교,"28,793",88,"5,943",126,5,6,20.6,0,220,220,1.4,X,직영(구내),삼의원,1991,0,0,0,0,0,0,88,125.4
2020,대학교,사립,서울,기존,경희대학교,"28,793",20,"5,943",30,0,0,20.6,30,0,30,1.4,X,임차,동진아파트_청현재,2012,0,0,20,147.5,0,0,0,0
2020,대학교,사립,서울,기존,경희대학교,"28,793",26,"5,943",0,26,0,20.6,0,26,26,1.4,X,임차,i-house,2009,0,0,26,350.6,0,0,0,0
2020,대학교,사립,서울,기존,경희대학교,"28,793",26,"5,943",51,0,0,20.6,0,96,96,1.4,X,행복기숙사,행복기숙사C동(회기동),2013,1,267,25,211,0,0,0,0
2020,대학교,사립,서울,기존,경희대학교,"28,793",749,"5,943",7,169,12,20.6,42,"1,692","1,734",1.4,X,직영(구내),우정원,1998,0,0,749,299.2,0,0,0,0
2020,대학교,사립,서울,기존,경희대학교,"28,793","1,179","5,943",0,0,0,20.6,48,"3,238","3,286",1.4,X,민자(BTO),제2기숙사,2008,12,172.4,"1,090",345.3,77,0,0,0
2020,대학교,사립,대구,기존,계명대학교,"22,160",55,"3,099",0,0,0,14,0,0,0,0.2,X,직영(구내),신축기숙사동(S),2020,0,0,55,328.1,0,0,0,0
2020,대학교,사립,대구,기존,계명대학교,"22,160",89,"3,099",0,13,116,14,0,129,129,0.2,X,직영(구내),사랑동,1989,0,0,89,141.3,0,0,0,0
2020,대학교,사립,대구,기존,계명대학교,"22,160",232,"3,099",116,0,0,14,21,95,116,0.2,X,직영(구내),믿음동,2002,0,0,214,141.3,0,0,18,84.3
2020,대학교,사립,대구,기존,계명대학교,"22,160",4,"3,099",0,0,0,14,0,0,0,0.2,X,직영(구내),신축기숙사동(장애인실),2020,4,316.3,0,0,0,0,0,0
2020,대학교,사립,대구,기존,계명대학교,"22,160",89,"3,099",12,45,14,14,0,71,71,0.2,X,직영(구내),진리동,1989,0,0,79,141.3,0,0,10,84.3
2020,대학교,사립,대구,기존,계명대학교,"22,160",233,"3,099",73,0,0,14,13,60,73,0.2,X,직영(구내),소망동,2002,0,0,215,141.3,0,0,18,84.3
2020,대학교,사립,대구,기존,계명대학교,"22,160",186,"3,099",54,4,4,14,0,62,62,0.2,X,직영(구내),협력동,2010,0,0,186,295.4,0,0,0,0
2020,대학교,사립,대구,기존,계명대학교,"22,160",97,"3,099",0,0,0,14,0,0,0,0.2,X,직영(구내),정의동,1989,0,0,96,141.3,0,0,1,84.3
2020,대학교,사립,대구,기존,계명대학교,"22,160",167,"3,099",52,7,5,14,0,64,64,0.2,X,직영(구내),봉사동,2005,0,0,0,0,167,190.3,0,0
2020,대학교,사립,대구,기존,계명대학교,"22,160",106,"3,099",0,0,0,14,0,0,0,0.2,X,직영(구내),신축기숙사동(M),2020,0,0,106,304.6,0,0,0,0
2020,대학교,사립,대구,기존,계명대학교,"22,160",163,"3,099",0,0,0,14,0,0,0,0.2,X,직영(구내),신축기숙사동(A),2020,0,0,163,316.3,0,0,0,0
2020,대학교,사립,서울,기존,고려대학교,"26,307",6,"2,851",48,0,0,10.8,0,48,48,1.5,X,직영(구내),체육위원회 연수관,2001,0,0,0,0,0,0,6,0
2020,대학교,사립,서울,기존,고려대학교,"26,307",475,"2,851",911,0,32,10.8,0,"1,651","1,651",1.5,X,민자(BTO),프런티어관,2011,7,475.9,468,386.6,0,0,0,0
2020,대학교,사립,서울,기존,고려대학교,"26,307",24,"2,851",96,0,0,10.8,0,96,96,1.5,X,직영(구내),체육위원회 연수관,2001,0,0,0,0,0,0,24,0
2020,대학교,사립,서울,기존,고려대학교,"26,307",23,"2,851",1,29,12,10.8,0,38,38,1.5,X,직영(구내),Anam2 Hall,1980,0,0,0,0,23,201.6,0,0
2020,대학교,사립,서울,기존,고려대학교,"26,307",156,"2,851",80,57,1,10.8,29,213,242,1.5,X,직영(구내),안암글로벌하우스(대학원),2013,156,511.4,0,0,0,0,0,0
2020,대학교,사립,서울,기존,고려대학교,"26,307",50,"2,851",46,0,0,10.8,0,46,46,1.5,X,행복기숙사,한국장학재단,2017,0,0,50,154.3,0,0,0,0
2020,대학교,사립,서울,기존,고려대학교,"26,307",3,"2,851",18,0,0,10.8,0,18,18,1.5,X,직영(구내),아이스링크,2001,0,0,0,0,0,0,3,0
2020,대학교,사립,서울,기존,고려대학교,"26,307",174,"2,851",18,107,44,10.8,0,348,348,1.5,X,직영(구내),CJ International House,2005,118,480,56,379.2,0,0,0,0
2020,대학교,사립,서울,기존,고려대학교,"26,307",8,"2,851",16,0,0,10.8,0,16,16,1.5,X,직영(구내),아이스링크,2001,0,0,8,0,0,0,0,0
2020,대학교,사립,서울,기존,고려대학교,"26,307",32,"2,851",96,0,0,10.8,0,96,96,1.5,X,직영(구내),행정고시동,1997,0,0,0,0,32,206.6,0,0
2020,대학교,사립,서울,기존,고려대학교,"26,307",280,"2,851",829,0,0,10.8,22,"1,515","1,537",1.5,X,직영(구내),학생동,1980,0,0,11,208.2,269,208.2,0,0
2020,대학교,사립,서울,기존,고려대학교,"26,307",100,"2,851",31,21,17,10.8,0,265,265,1.5,X,직영(구내),안암글로벌하우스(학부),2013,0,0,50,379.2,50,225.6,0,0
2020,대학교,사립,세종,기존,고려대학교(세종) _분교,"6,897",295,"2,596",521,15,5,37.6,3,538,541,0.6,X,직영(구내),진리관,2004,0,0,3,195.9,292,195.9,0,0
2020,대학교,사립,세종,기존,고려대학교(세종) _분교,"6,897",191,"2,596",314,3,0,37.6,1,316,317,0.6,X,직영(구내),자유관,1989,0,0,60,195.3,131,158.6,0,0
2020,대학교,사립,세종,기존,고려대학교(세종) _분교,"6,897",479,"2,596",529,3,13,37.6,3,542,545,0.6,X,직영(구내),미래관,2009,37,489.2,442,328.2,0,0,0,0
2020,대학교,사립,세종,기존,고려대학교(세종) _분교,"6,897",81,"2,596",164,10,0,37.6,3,171,174,0.6,X,직영(구내),정의관,1994,0,0,22,229.2,0,0,59,180
2020,대학교,사립,부산,기존,고신대학교,"4,542",222,"1,659",234,0,0,36.5,21,213,234,0.4,O,행복기숙사,로뎀관(행복기숙사),2017,4,240,66,202.5,0,0,152,176.3
2020,대학교,사립,부산,기존,고신대학교,"4,542",90,"1,659",26,37,37,36.5,0,100,100,0.4,O,직영(구내),샬롬관,2007,0,0,0,0,0,0,90,150
2020,대학교,사립,부산,기존,고신대학교,"4,542",185,"1,659",252,3,0,36.5,3,255,258,0.4,O,직영(구내),기숙사,1998,0,0,0,0,185,147.3,0,0
2020,교육대학,국립,충남,기존,공주교육대학교,"1,441",99,654,0,0,0,45.4,0,145,145,0.8,X,민자(BTL),학선사,2009,1,0,98,221.8,0,0,0,0
2020,교육대학,국립,충남,기존,공주교육대학교,"1,441",125,654,0,0,0,45.4,0,198,198,0.8,X,민자(BTL),호봉사,2009,1,0,124,221.8,0,0,0,0
2020,교육대학,국립,충남,기존,공주교육대학교,"1,441",104,654,0,0,0,45.4,0,168,168,0.8,X,직영(구내),금혜사,1989,0,0,104,185.5,0,0,0,0
2020,대학교,국립,충남,기존,공주대학교,"13,252",140,"3,943",0,0,0,29.8,0,0,0,0.2,O,직영(구내),은행사,1981,0,0,140,0,0,0,0,0
2020,대학교,국립,충남,기존,공주대학교,"13,252",109,"3,943",0,0,0,29.8,0,0,0,0.2,X,직영(구내),한마음관,1988,10,0,96,0,3,0,0,0
2020,대학교,국립,충남,기존,공주대학교,"13,252",78,"3,943",0,0,0,29.8,0,0,0,0.2,X,직영(구내),한나래관,2000,0,0,78,0,0,0,0,0
2020,대학교,국립,충남,기존,공주대학교,"13,252",80,"3,943",46,2,0,29.8,0,48,48,0.2,O,민자(BTL),예지사,2009,80,58.8,0,0,0,0,0,0
2020,대학교,국립,충남,기존,공주대학교,"13,252",116,"3,943",0,0,0,29.8,0,0,0,0.2,X,직영(구내),용주학사,1991,116,0,0,0,0,0,0,0
2020,대학교,국립,충남,기존,공주대학교,"13,252",150,"3,943",36,1,0,29.8,0,37,37,0.2,X,민자(BTL),도솔학사,2019,150,69.2,0,0,0,0,0,0
2020,대학교,국립,충남,기존,공주대학교,"13,252",413,"3,943",155,0,0,29.8,0,155,155,0.2,X,직영(구내),챌린지하우스,2012,413,69.2,0,0,0,0,0,0
2020,대학교,국립,충남,기존,공주대학교,"13,252",106,"3,943",0,0,0,29.8,0,0,0,0.2,O,직영(구내),금오사,2002,106,0,0,0,0,0,0,0
2020,대학교,국립,충남,기존,공주대학교,"13,252",106,"3,943",0,0,0,29.8,0,0,0,0.2,O,직영(구내),홍익사,1985,0,0,0,0,0,0,106,0
2020,대학교,국립,충남,기존,공주대학교,"13,252",144,"3,943",0,0,0,29.8,0,0,0,0.2,O,직영(구내),해오름집,2002,0,0,0,0,0,0,144,0
2020,대학교,국립,충남,기존,공주대학교,"13,252",227,"3,943",0,0,0,29.8,0,0,0,0.2,O,직영(구내),비전하우스,2005,9,0,218,0,0,0,0,0
2020,대학교,국립,충남,기존,공주대학교,"13,252",496,"3,943",211,21,85,29.8,0,539,539,0.2,O,민자(BTL),드림하우스,2009,6,176.5,490,176.5,0,0,0,0
2020,대학교,사립,광주,기존,광신대학교,967,87,226,0,0,0,23.4,0,0,0,0,O,직영(구내),국제관,2011,26,136.4,12,114.5,20,109.1,29,109.1
2020,대학교,사립,서울,기존,광운대학교,"8,631",10,"1,067",26,0,0,12.4,0,26,26,1.4,X,직영(구내),승리관,2005,0,0,3,0,0,0,7,0
2020,대학교,사립,서울,기존,광운대학교,"8,631",491,"1,067",555,27,14,12.4,73,"1,327","1,400",1.4,X,행복기숙사,빛솔재,2017,5,181.7,486,259.6,0,0,0,0
2020,대학교,사립,서울,기존,광운대학교,"8,631",14,"1,067",0,4,15,12.4,0,20,20,1.4,X,직영(구내),인터내셔널 하우스,2004,0,0,0,0,0,0,14,259.6
2020,대학교,사립,전남,기존,광주가톨릭대학교,121,44,223,23,0,0,184.3,0,23,23,0.5,X,직영(구내),브레디관,1997,40,0,0,0,0,0,4,0
2020,대학교,사립,전남,기존,광주가톨릭대학교,121,8,223,9,0,0,184.3,0,9,9,0.5,X,직영(구내),헨리관,1997,7,0,0,0,1,0,0,0
2020,대학교,사립,전남,기존,광주가톨릭대학교,121,20,223,3,0,0,184.3,0,3,3,0.5,X,직영(구내),"수녀원,여기숙사",1997,19,0,0,0,1,0,0,0
2020,대학교,사립,전남,기존,광주가톨릭대학교,121,21,223,26,0,0,184.3,0,26,26,0.5,X,직영(구내),영성관,1997,19,0,0,0,0,0,2,0
2020,대학교,사립,전남,기존,광주가톨릭대학교,121,55,223,49,0,0,184.3,0,49,49,0.5,X,직영(구내),브레난관,1997,48,0,0,0,0,0,7,0
2020,대학교,특별법법인,광주,기존,광주과학기술원,"2,042",444,"2,105",347,0,0,103.1,25,322,347,0.7,X,직영(구내),대학 기숙사,2018,0,0,444,80,0,0,0,0
2020,대학교,특별법법인,광주,기존,광주과학기술원,"2,042",615,"2,105",988,70,0,103.1,388,670,"1,058",0.7,X,직영(구내),대학원 기숙사,2014,50,115,545,78,3,60,17,60
2020,교육대학,국립,광주,기존,광주교육대학교,"1,364",45,497,76,0,0,36.4,20,143,163,1.1,O,직영(구내),상록원,1990,0,0,30,142.9,0,0,15,142.9
2020,교육대학,국립,광주,기존,광주교육대학교,"1,364",117,497,145,0,0,36.4,41,339,380,1.1,O,민자(BTL),예담원,2008,2,230.6,85,230.6,0,0,30,199.1
2020,대학교,사립,광주,기존,광주대학교,"7,267",9,"1,990",50,0,0,27.4,2,48,50,1,X,직영(구내),대운동장(본부석),2008,0,0,0,0,0,0,9,103.4
2020,대학교,사립,광주,기존,광주대학교,"7,267",20,"1,990",0,24,53,27.4,0,98,98,1,O,직영(구내),사임당관(c),2004,0,0,0,0,0,0,20,73.4
2020,대학교,사립,광주,기존,광주대학교,"7,267",5,"1,990",0,4,9,27.4,0,15,15,1,O,직영(구내),사임당관(b),2004,0,0,0,0,0,0,5,132.1
2020,대학교,사립,광주,기존,광주대학교,"7,267",175,"1,990",22,0,0,27.4,26,732,758,1,O,직영(구내),사임당관(a),2004,0,0,0,0,0,0,175,216.7
2020,대학교,사립,광주,기존,광주대학교,"7,267",3,"1,990",0,2,1,27.4,0,6,6,1,O,직영(구내),매원관(b),2000,0,0,0,0,0,0,3,132.1
2020,대학교,사립,광주,기존,광주대학교,"7,267",232,"1,990",14,0,0,27.4,83,863,946,1,O,직영(구내),매원관(a),2000,0,0,0,0,0,0,232,216.7
2020,대학교,사립,광주,기존,광주대학교,"7,267",26,"1,990",0,10,25,27.4,0,39,39,1,O,직영(구내),매원관(c),2000,0,0,0,0,0,0,26,73.4
2020,대학교,사립,광주,기존,광주여자대학교,"3,824",146,"1,114",6,16,132,29.1,7,793,800,1.3,X,직영(구내),송강학숙 2호관,2004,0,0,0,0,0,0,146,124.3
2020,대학교,사립,광주,기존,광주여자대학교,"3,824",134,"1,114",0,0,0,29.1,1,624,625,1.3,X,직영(구내),송강학숙 1호관,2000,0,0,6,205.4,0,0,128,124.3
2020,대학교,사립,서울,기존,국민대학교,"15,922",113,"1,858",92,19,0,11.7,26,686,712,1.6,X,직영(구외),길음생활관,2013,0,0,71,222.1,13,192.1,29,182.9
2020,대학교,사립,서울,기존,국민대학교,"15,922",85,"1,858",23,1,0,11.7,16,178,194,1.6,X,임차,원룸생활관,2019,85,455.1,0,0,0,0,0,0
2020,대학교,사립,서울,기존,국민대학교,"15,922",60,"1,858",49,11,1,11.7,14,369,383,1.6,X,직영(구외),정릉생활관,2015,0,0,0,0,0,0,60,188.8
2020,대학교,사립,서울,기존,국민대학교,"15,922",98,"1,858",67,0,0,11.7,16,401,417,1.6,X,임차,제2정릉생활관,2016,0,0,98,285,0,0,0,0
2020,대학교,사립,서울,기존,국민대학교,"15,922",260,"1,858",125,78,55,11.7,19,"1,310","1,329",1.6,X,직영(구내),생활관,2003,0,0,0,0,0,0,260,188.8
2020,대학교,국립,전북,기존,군산대학교,"7,787",59,"1,637",0,0,0,21,180,0,180,1.3,O,직영(구내),매화관(여),2004,0,0,59,153.5,0,0,0,0
2020,대학교,국립,전북,기존,군산대학교,"7,787",9,"1,637",0,0,0,21,9,0,9,1.3,O,직영(구내),관리동(남),1988,9,153.5,0,0,0,0,0,0
2020,대학교,국립,전북,기존,군산대학교,"7,787",97,"1,637",0,0,0,21,245,0,245,1.3,O,직영(구내),석류관(여),2004,6,153.5,91,153.5,0,0,0,0
2020,대학교,국립,전북,기존,군산대학교,"7,787",91,"1,637",0,0,0,21,250,0,250,1.3,O,직영(구내),봉사관(남),1994,0,0,91,134.7,0,0,0,0
2020,대학교,국립,전북,기존,군산대학교,"7,787",93,"1,637",0,0,0,21,250,0,250,1.3,O,직영(구내),창조관(남),1990,0,0,93,134.7,0,0,0,0
2020,대학교,국립,전북,기존,군산대학교,"7,787",150,"1,637",0,0,0,21,385,0,385,1.3,O,민자(BTL),누리관(남),2015,0,0,130,153.5,20,153.5,0,0
2020,대학교,국립,전북,기존,군산대학교,"7,787",102,"1,637",0,0,0,21,277,0,277,1.3,O,직영(구내),희망관(남),1988,0,0,100,134.7,0,0,2,134.7
2020,대학교,국립,전북,기존,군산대학교,"7,787",93,"1,637",0,0,0,21,250,0,250,1.3,O,직영(구내),진리관(남),1992,0,0,93,134.7,0,0,0,0
2020,대학교,국립,전북,기존,군산대학교,"7,787",60,"1,637",0,0,0,21,180,0,180,1.3,O,직영(구내),모란관(여),2004,0,0,60,153.5,0,0,0,0
2020,대학교,국립,전북,기존,군산대학교,"7,787",59,"1,637",0,0,0,21,180,0,180,1.3,O,직영(구내),동백관(여),2004,0,0,59,153.5,0,0,0,0
2020,대학교,사립,충북,기존,극동대학교,"3,937",50,472,0,1,4,12,0,0,0,0,X,직영(구내),성지학사,2005,0,0,4,204.5,0,0,46,160.9
2020,대학교,사립,충북,기존,극동대학교,"3,937",108,472,0,2,4,12,0,0,0,0,X,직영(구내),국제학사,2010,8,439.1,64,260.2,0,0,36,196.4
2020,대학교,사립,충남,기존,금강대학교,410,95,632,0,0,1,154.1,0,1,1,0,O,직영(구내),성도관,2012,0,0,95,144.3,0,0,0,0
2020,대학교,사립,충남,기존,금강대학교,410,221,632,0,1,8,154.1,0,9,9,0,O,직영(구내),"성학관,성문관",2003,0,0,221,144.3,0,0,0,0
2020,대학교,국립,경북,기존,금오공과대학교,"5,673",86,"2,587",161,4,5,45.6,2,185,187,0.5,X,직영(구내),푸름관 4동,2004,0,0,0,0,0,0,86,126
2020,대학교,국립,경북,기존,금오공과대학교,"5,673",212,"2,587",209,0,0,45.6,7,221,228,0.5,O,민자(BTL),오름관 1동,2009,0,0,210,149.6,2,127.1,0,0
2020,대학교,국립,경북,기존,금오공과대학교,"5,673",161,"2,587",163,0,0,45.6,3,172,175,0.5,O,민자(BTL),오름관 2동,2015,3,133.5,158,133.5,0,0,0,0
2020,대학교,국립,경북,기존,금오공과대학교,"5,673",241,"2,587",247,0,0,45.6,6,256,262,0.5,O,민자(BTL),오름관 3동,2016,3,133.5,238,133.5,0,0,0,0
2020,대학교,국립,경북,기존,금오공과대학교,"5,673",169,"2,587",168,0,0,45.6,2,176,178,0.5,X,직영(구내),푸름관 2동,2004,10,126,159,126,0,0,0,0
2020,대학교,국립,경북,기존,금오공과대학교,"5,673",80,"2,587",131,2,4,45.6,5,166,171,0.5,X,직영(구내),푸름관 3동,2004,0,0,0,0,0,0,80,126
2020,대학교,국립,경북,기존,금오공과대학교,"5,673",116,"2,587",115,0,0,45.6,2,124,126,0.5,X,직영(구내),푸름관 1동,2004,0,0,116,126,0,0,0,0
2020,대학교,국립,경북,기존,금오공과대학교,"5,673",72,"2,587",52,0,0,45.6,1,74,75,0.5,X,직영(구내),신평관,2014,5,126,67,126,0,0,0,0
2020,대학교,사립,경북,기존,김천대학교,"2,998",87,"1,509",221,0,0,50.3,0,221,221,0.8,X,직영(구외),아파트생활관,1998,0,0,58,107.1,29,107.1,0,0
2020,대학교,사립,경북,기존,김천대학교,"2,998",95,"1,509",313,0,0,50.3,0,313,313,0.8,X,직영(구내),교내(여),2008,0,0,0,0,0,0,95,120.5
2020,대학교,사립,경북,기존,김천대학교,"2,998",54,"1,509",0,48,42,50.3,0,90,90,0.8,X,직영(구내),월드(L),1995,0,0,0,0,54,54.1,0,0
2020,대학교,사립,경북,기존,김천대학교,"2,998",59,"1,509",0,41,56,50.3,0,97,97,0.8,X,직영(구내),월드(M),1995,0,0,0,0,56,54.1,3,54.1
2020,대학교,사립,경북,기존,김천대학교,"2,998",160,"1,509",584,0,0,50.3,56,419,475,0.8,X,직영(구내),교내(남),2004,0,0,28,187.5,0,0,132,107.1
2020,대학교,사립,충남,기존,나사렛대학교,"5,251",150,"1,382",218,2,1,26.3,56,895,951,1.6,X,행복기숙사,나사렛대학교 행복기숙사,2017,2,299.5,148,206.7,0,0,0,0
2020,대학교,사립,충남,기존,나사렛대학교,"5,251",108,"1,382",128,0,0,26.3,4,466,470,1.6,X,직영(구내),라윤백생활관,2008,0,0,30,204.3,78,149,0,0
2020,대학교,사립,충남,기존,나사렛대학교,"5,251",221,"1,382",267,24,18,26.3,17,738,755,1.6,X,직영(구내),자립통합생활관,2005,4,312.4,41,212.9,0,0,176,140.5
2020,대학교,사립,광주,기존,남부대학교,"3,134",60,763,67,66,0,24.3,0,103,103,0.9,O,직영(구내),국제교육원,2010,0,0,0,0,60,368.7,0,0
2020,대학교,사립,광주,기존,남부대학교,"3,134",177,763,0,0,0,24.3,17,594,611,0.9,O,직영(구내),생활관,2002,0,0,2,315.5,136,315.5,39,315.5
2020,대학교,사립,충남,기존,남서울대학교,"9,734",11,"1,332",11,0,0,13.7,32,9,41,2,X,직영(구외),성암학사비동,2019,11,407.6,0,0,0,0,0,0
2020,대학교,사립,충남,기존,남서울대학교,"9,734",28,"1,332",25,0,0,13.7,80,23,103,2,X,직영(구외),성암학사에이동,2019,28,407.6,0,0,0,0,0,0
2020,대학교,사립,충남,기존,남서울대학교,"9,734",301,"1,332",72,1,0,13.7,"1,277",70,"1,347",2,X,직영(구내),제2엘림생활관,2011,0,0,301,302.9,0,0,0,0
2020,대학교,사립,충남,기존,남서울대학교,"9,734",198,"1,332",58,11,31,13.7,"1,095",97,"1,192",2,X,직영(구내),제1엘림생활관,1999,0,0,51,233.6,0,0,147,137.3
2020,대학교,사립,경기,기존,단국대학교,"12,816",540,"2,442",833,160,0,19.1,1,"1,376","1,377",1.3,X,민자(BTO),웅비홀,2008,6,407.8,534,338.2,0,0,0,0
2020,대학교,사립,경기,기존,단국대학교,"12,816",232,"2,442",640,224,0,19.1,8,"1,332","1,340",1.3,X,행복기숙사,진리관,2015,0,0,3,319,0,0,229,219.3
2020,대학교,사립,경기,기존,단국대학교,"12,816",121,"2,442",112,167,38,19.1,11,399,410,1.3,X,직영(구내),집현재1,2007,0,0,19,338.2,0,0,102,200.4
2020,대학교,사립,충남,기존,단국대학교 _제2캠퍼스,"11,641",510,"2,242",173,13,0,19.3,5,"1,315","1,320",1.3,X,민자(BTO),단우홀,2008,6,408,504,338.2,0,0,0,0
2020,대학교,사립,충남,기존,단국대학교 _제2캠퍼스,"11,641",76,"2,242",121,0,0,19.3,4,234,238,1.3,X,직영(구내),학사재,1994,0,0,0,0,0,0,76,219.5
2020,대학교,사립,충남,기존,단국대학교 _제2캠퍼스,"11,641",232,"2,242",232,17,2,19.3,3,"1,441","1,444",1.3,X,행복기숙사,봉사관,2014,0,0,2,319.1,0,0,230,219.5
2020,대학교,사립,경북,기존,대구가톨릭대학교,"13,082",139,"3,148",155,0,0,24.1,0,155,155,0.4,X,직영(구내),효성관,2002,1,214.3,58,139.3,0,0,80,139.3
2020,대학교,사립,경북,기존,대구가톨릭대학교,"13,082",9,"3,148",1,0,0,24.1,0,1,1,0.4,X,직영(구내),기숙사서비스센터,1995,0,0,9,139.3,0,0,0,0
2020,대학교,사립,경북,기존,대구가톨릭대학교,"13,082",140,"3,148",201,0,0,24.1,0,201,201,0.4,X,직영(구내),성김대건관,2002,16,214.3,44,139.3,0,0,80,139.3
